USER_ID,YOB,Gender,Income,HouseholdStatus,EducationLevel,Party,Q124742,Q124122,Q123464,Q123621,Q122769,Q122770,Q122771,Q122120,Q121699,Q121700,Q120978,Q121011,Q120379,Q120650,Q120472,Q120194,Q120012,Q120014,Q119334,Q119851,Q119650,Q118892,Q118117,Q118232,Q118233,Q118237,Q117186,Q117193,Q116797,Q116881,Q116953,Q116601,Q116441,Q116448,Q116197,Q115602,Q115777,Q115610,Q115611,Q115899,Q115390,Q114961,Q114748,Q115195,Q114517,Q114386,Q113992,Q114152,Q113583,Q113584,Q113181,Q112478,Q112512,Q112270,Q111848,Q111580,Q111220,Q110740,Q109367,Q108950,Q109244,Q108855,Q108617,Q108856,Q108754,Q108342,Q108343,Q107869,Q107491,Q106993,Q106997,Q106272,Q106388,Q106389,Q106042,Q105840,Q105655,Q104996,Q103293,Q102906,Q102674,Q102687,Q102289,Q102089,Q101162,Q101163,Q101596,Q100689,Q100680,Q100562,Q99982,Q100010,Q99716,Q99581,Q99480,Q98869,Q98578,Q98059,Q98078,Q98197,Q96024
3469,1983,Male,"under $25,000",Single (no kids),High School Diploma,Republican,No,No,No,Yes,No,No,Public,No,Yes,No,Yes,Yes,No,Yes,Science,Study first,Yes,Yes,No,No,Giving,No,No,Pragmatist,No,Yes,Hot headed,Odd hours,No,Right,Yes,Yes,Yes,No,P.M.,No,End,No,No,Me,No,Yes,No,No,No,Mysterious,No,No,Tunes,People,No,No,Yes,No,No,Demanding,Yes,PC,No,Cautious,No,Umm...,No,Space,No,In-person,No,Yes,Yes,Yes,Grrr people,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,No,No,Own,Pessimist,Dad,Yes,Yes,Yes,Yes,Check!,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes
3470,1994,Male,"$25,001 - $50,000",Single (no kids),Current Undergraduate,Democrat,No,Yes,No,No,No,No,Public,No,No,Yes,No,Yes,No,No,Science,Try first,No,Yes,,,,,,,,,Cool headed,Odd hours,,Right,Yes,No,Yes,No,P.M.,No,Start,No,Yes,Circumstances,Yes,Yes,No,No,No,Mysterious,No,No,Tunes,Technology,No,No,Yes,No,,Supportive,No,Mac,,Risk-friendly,,Umm...,No,Space,No,Online,No,No,Yes,No,Grrr people,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,No,Own,Optimist,Mom,No,No,No,Yes,Nope,No,No,No,No,No,No,Yes,No,,Yes
3471,1968,Male,"$75,000 - $100,000",Married (no kids),,Republican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,TMI,Yes,No,Tunes,People,No,No,No,No,No,Supportive,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3472,1961,Male,"over $150,000",Married (w/kids),Doctoral Degree,Democrat,No,No,,,No,No,Public,No,Yes,No,No,Yes,Yes,Yes,,Study first,No,Yes,Yes,No,Giving,Yes,No,Idealist,No,No,,,,,Yes,,No,Yes,A.M.,Yes,Start,Yes,No,Me,,,Yes,,No,Mysterious,,No,Tunes,Technology,No,No,Yes,,Yes,Supportive,No,,No,Risk-friendly,No,Umm...,No,Space,Yes,In-person,No,Yes,Yes,Yes,Yay people!,Yes,Yes,No,,,,No,No,No,No,No,No,Own,Optimist,Dad,No,Yes,No,Yes,Nope,No,No,No,Yes,No,No,Yes,Yes,No,Yes
3473,1980,Male,"$100,001 - $150,000",Married (no kids),Master's Degree,Republican,,Yes,No,Yes,Yes,No,Private,No,Yes,No,Yes,No,Yes,Yes,Science,Study first,No,Yes,No,No,Receiving,No,No,Idealist,Yes,No,Cool headed,Odd hours,Yes,Right,No,Yes,No,No,P.M.,Yes,End,Yes,Yes,Circumstances,Yes,Yes,No,Yes,No,Mysterious,Yes,No,Talk,Technology,No,No,Yes,No,Yes,Demanding,No,PC,Yes,Risk-friendly,Yes,Umm...,No,Socialize,No,Online,No,No,Yes,No,Grrr people,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Own,Pessimist,Dad,Yes,Yes,No,No,Check!,No,No,No,Yes,No,Yes,Yes,No,No,No
3474,1966,Male,"$75,000 - $100,000",Married (w/kids),High School Diploma,Democrat,,Yes,No,Yes,Yes,Yes,Public,No,Yes,No,Yes,Yes,No,No,Science,Try first,No,Yes,No,No,Giving,Yes,No,Idealist,Yes,Yes,Hot headed,Odd hours,No,Right,Yes,Yes,Yes,No,P.M.,Yes,Start,Yes,Yes,Circumstances,Yes,Yes,No,Yes,No,Mysterious,No,Yes,Tunes,Technology,Yes,No,Yes,Yes,No,Demanding,No,PC,Yes,Risk-friendly,No,Yes!,No,Socialize,No,Online,Yes,Yes,Yes,Yes,Yay people!,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,No,Rent,Optimist,Dad,Yes,Yes,No,Yes,Nope,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes
3475,NA,Female,,Single (w/kids),Current Undergraduate,Democrat,No,Yes,No,Yes,No,Yes,Private,Yes,No,No,Yes,No,Yes,Yes,Science,Study first,No,No,Yes,No,Giving,Yes,Yes,Pragmatist,No,No,Cool headed,Standard hours,Yes,Happy,Yes,Yes,Yes,No,A.M.,Yes,Start,Yes,No,Me,Yes,Yes,Yes,Yes,Yes,Mysterious,No,Yes,Talk,People,Yes,Yes,Yes,No,Yes,Demanding,No,PC,Yes,Cautious,No,Umm...,Yes,Socialize,No,Online,Yes,Yes,Yes,Yes,Yay people!,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Own,Pessimist,Dad,No,Yes,Yes,Yes,Check!,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No
3476,1981,Male,"$25,001 - $50,000",Married (w/kids),Associate's Degree,Republican,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,Yes,,,Mysterious,No,No,,,,,,,Yes,,Yes,PC,Yes,Cautious,No,Umm...,No,Space,No,Online,No,No,Yes,No,Grrr people,No,No,No,Yes,Yes,No,No,No,,No,No,Yes,Own,Optimist,Mom,No,No,Yes,Yes,Check!,No,No,No,Yes,Yes,No,Only-child,No,No,Yes
3477,1990,Female,"$50,000 - $74,999",Married (no kids),Master's Degree,Republican,No,No,,,No,Yes,Public,,No,No,Yes,Yes,,,,Study first,Yes,No,Yes,No,Giving,Yes,Yes,Idealist,No,No,Hot headed,Standard hours,No,Happy,Yes,,Yes,No,P.M.,No,,Yes,Yes,Me,No,,Yes,Yes,,TMI,No,Yes,,People,Yes,Yes,Yes,No,Yes,Supportive,Yes,PC,No,Cautious,No,Yes!,No,Space,Yes,In-person,No,Yes,No,Yes,Yay people!,Yes,No,No,No,No,Yes,Yes,No,Yes,No,Yes,No,Rent,Optimist,Dad,Yes,No,Yes,Yes,Check!,No,No,No,Yes,Yes,No,Yes,No,Yes,Yes
3478,1994,Male,"$75,000 - $100,000",Single (no kids),Current Undergraduate,Democrat,,Yes,Yes,No,No,Yes,Public,No,Yes,Yes,Yes,Yes,No,Yes,Science,Try first,No,Yes,Yes,No,Giving,No,Yes,Pragmatist,No,No,Cool headed,Standard hours,No,Happy,Yes,No,No,Yes,P.M.,No,End,Yes,Yes,Circumstances,Yes,Yes,No,No,Yes,Mysterious,No,No,Talk,People,No,Yes,No,Yes,Yes,Supportive,No,Mac,No,Cautious,No,Yes!,No,Socialize,No,In-person,No,Yes,Yes,Yes,Yay people!,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,Rent,Optimist,Dad,No,No,Yes,Yes,Check!,No,No,No,No,Yes,No,Yes,No,No,Yes
3479,1984,Male,"$25,001 - $50,000",Married (w/kids),Associate's Degree,Republican,,No,No,Yes,No,No,Public,No,Yes,No,Yes,No,No,Yes,Science,Study first,No,No,No,No,Giving,No,No,Pragmatist,Yes,No,Cool headed,Odd hours,No,Right,Yes,Yes,Yes,Yes,P.M.,Yes,Start,Yes,Yes,Circumstances,Yes,Yes,Yes,No,No,Mysterious,No,Yes,Tunes,People,Yes,No,Yes,No,Yes,Supportive,No,PC,Yes,Risk-friendly,No,Umm...,No,Space,No,Online,No,No,Yes,Yes,Grrr people,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Own,Optimist,Mom,Yes,Yes,Yes,No,Nope,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No
3481,1986,Female,"$75,000 - $100,000",Married (w/kids),Associate's Degree,Republican,,,,,,,,,No,No,No,Yes,,,,,Yes,No,Yes,No,Giving,Yes,Yes,Idealist,No,Yes,Cool headed,Odd hours,Yes,Happy,No,No,Yes,Yes,P.M.,Yes,Start,Yes,Yes,Me,No,No,Yes,No,Yes,TMI,No,No,Tunes,People,Yes,No,No,Yes,Yes,Demanding,Yes,Mac,Yes,Risk-friendly,No,,No,,,In-person,No,Yes,Yes,Yes,Yay people!,Yes,Yes,No,No,No,No,No,No,Yes,No,Yes,Yes,Rent,Optimist,Mom,Yes,Yes,Yes,Yes,Check!,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes
3482,1997,Female,"$25,001 - $50,000",Single (no kids),Current K-12,Democrat,No,No,No,No,Yes,No,Public,No,No,No,No,No,Yes,Yes,Art,Try first,No,Yes,Yes,No,Receiving,No,Yes,Idealist,No,No,Cool headed,Standard hours,No,Happy,Yes,No,No,Yes,P.M.,Yes,Start,Yes,No,Circumstances,Yes,Yes,Yes,Yes,No,Mysterious,No,No,Tunes,People,No,No,No,Yes,Yes,Supportive,Yes,PC,No,Cautious,No,Umm...,Yes,Socialize,Yes,Online,No,Yes,Yes,Yes,Yay people!,Yes,No,Yes,No,No,Yes,No,No,No,No,Yes,No,Own,Optimist,Mom,No,No,Yes,No,Nope,Yes,No,No,No,Yes,Yes,Only-child,No,No,No
3483,1949,Female,"$25,001 - $50,000",Single (no kids),Associate's Degree,Republican,Yes,Yes,No,No,No,Yes,Public,No,Yes,No,No,Yes,No,Yes,Science,Study first,Yes,Yes,No,Yes,Giving,Yes,No,Idealist,Yes,Yes,Hot headed,Odd hours,Yes,Happy,No,Yes,No,No,P.M.,Yes,Start,Yes,Yes,Me,Yes,No,Yes,No,Yes,TMI,No,No,Tunes,People,No,Yes,Yes,Yes,Yes,Demanding,Yes,Mac,Yes,Cautious,No,Yes!,Yes,Socialize,No,In-person,Yes,Yes,Yes,Yes,Yay people!,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Own,Optimist,Dad,No,Yes,Yes,Yes,Check!,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Yes
3485,1972,Female,"$100,001 - $150,000",Married (w/kids),Master's Degree,Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,No,,,Yes,Yes,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3487,NA,Female,,,,Republican,,Yes,No,No,No,Yes,Private,Yes,Yes,No,No,Yes,No,Yes,,,No,No,No,No,,No,No,,No,Yes,Cool headed,Standard hours,Yes,Happy,Yes,No,No,Yes,P.M.,Yes,Start,Yes,No,Circumstances,No,No,No,Yes,Yes,Mysterious,No,No,Tunes,People,Yes,,No,,,Supportive,No,PC,No,Cautious,,Yes!,Yes,,No,,No,Yes,Yes,Yes,Yay people!,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,Own,Optimist,Mom,No,Yes,Yes,Yes,Check!,Yes,No,No,Yes,Yes,No,Yes,,Yes,No
3488,1996,Male,,Single (no kids),Current K-12,Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,Yes,,,PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
3489,1961,Female,"$25,001 - $50,000",Married (w/kids),,Republican,Yes,No,No,Yes,No,No,Public,No,Yes,No,Yes,Yes,No,Yes,Science,Study first,Yes,,Yes,No,Giving,Yes,No,Idealist,Yes,No,Hot headed,Standard hours,,,Yes,Yes,Yes,Yes,P.M.,Yes,Start,Yes,Yes,Circumstances,Yes,,,No,Yes,TMI,No,No,Tunes,Technology,Yes,Yes,Yes,Yes,No,Supportive,Yes,Mac,Yes,Cautious,No,Yes!,No,Space,No,Online,Yes,No,Yes,Yes,Grrr people,Yes,Yes,No,Yes,Yes,Yes,,Yes,Yes,Yes,No,Yes,Own,Pessimist,Dad,No,Yes,Yes,,,,No,No,Yes,Yes,No,Yes,Yes,Yes,No
3491,NA,Female,,Married (w/kids),Associate's Degree,Democrat,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,Yes,TMI,No,,Tunes,People,No,,,,,,,,Yes,,No,,,,,,,,,,,,,,,,,,,,,,No,Own,Pessimist,Dad,No,Yes,Yes,No,Nope,Yes,No,Yes,,,,,,,
3493,1990,Male,"under $25,000",Single (no kids),Current Undergraduate,Republican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,Yes,Yes,Yes,,,PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3494,1971,Female,"$50,000 - $74,999",Single (no kids),Bachelor's Degree,Democrat,No,No,No,Yes,No,No,Private,No,Yes,No,Yes,Yes,Yes,Yes,Art,Try first,Yes,No,No,Yes,Receiving,Yes,No,Pragmatist,Yes,Yes,Cool headed,Odd hours,No,Right,Yes,Yes,No,No,P.M.,No,Start,Yes,Yes,Circumstances,Yes,No,Yes,Yes,No,Mysterious,No,Yes,Talk,People,No,No,No,Yes,Yes,Supportive,No,PC,Yes,Risk-friendly,Yes,Yes!,No,Space,No,Online,Yes,Yes,Yes,Yes,Yay people!,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Rent,Optimist,Dad,Yes,Yes,Yes,Yes,Nope,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes
3495,1984,Female,"$25,001 - $50,000",Single (no kids),Bachelor's Degree,Democrat,,No,No,Yes,No,No,Private,Yes,Yes,No,Yes,Yes,No,Yes,,Study first,No,No,No,No,,Yes,Yes,Idealist,No,No,Cool headed,Odd hours,No,Right,Yes,Yes,No,No,P.M.,Yes,Start,Yes,No,Circumstances,Yes,Yes,Yes,Yes,Yes,Mysterious,No,No,Tunes,People,No,Yes,No,,No,,Yes,Mac,Yes,Risk-friendly,Yes,Yes!,No,Socialize,No,Online,No,No,Yes,No,Grrr people,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,,Optimist,Mom,No,,Yes,Yes,Nope,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No
3498,1997,Female,"over $150,000",Single (no kids),Current K-12,Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,,Yes,No,,,,,,,,,,,,,,,,,,
3499,1991,Female,"$50,000 - $74,999",Single (no kids),Bachelor's Degree,Republican,,Yes,No,No,No,No,Public,No,Yes,No,No,Yes,Yes,Yes,Science,Try first,No,Yes,Yes,No,Giving,Yes,Yes,Idealist,No,Yes,Hot headed,Odd hours,Yes,Happy,Yes,Yes,Yes,Yes,A.M.,Yes,Start,Yes,No,Me,Yes,Yes,Yes,Yes,Yes,TMI,No,No,Tunes,People,No,Yes,Yes,Yes,Yes,Supportive,No,Mac,No,Risk-friendly,No,Umm...,Yes,Space,No,In-person,No,No,Yes,Yes,Grrr people,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Own,Pessimist,Mom,No,Yes,Yes,Yes,Nope,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes
3500,1975,Male,"$100,001 - $150,000",Married (no kids),High School Diploma,Republican,,No,No,Yes,No,No,Public,No,Yes,No,Yes,Yes,No,Yes,Science,Try first,No,No,No,No,Giving,No,Yes,Idealist,Yes,No,Cool headed,Standard hours,No,Happy,No,Yes,Yes,No,P.M.,No,End,Yes,No,Me,No,Yes,Yes,Yes,Yes,TMI,Yes,No,Tunes,Technology,No,Yes,Yes,No,No,Supportive,No,PC,Yes,Risk-friendly,No,Umm...,No,Space,No,In-person,Yes,Yes,Yes,Yes,Grrr people,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Own,Optimist,Dad,Yes,Yes,No,Yes,Check!,Yes,No,No,Yes,No,No,Yes,No,No,Yes
3501,1992,Male,"over $150,000",Single (no kids),Current Undergraduate,Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Supportive,No,PC,Yes,,No,,,,Yes,In-person,,Yes,Yes,,,,,,,No,Yes,,No,No,Yes,No,Yes,Rent,Pessimist,Mom,Yes,No,No,No,Nope,Yes,No,,No,Yes,No,Yes,No,No,Yes
3502,1995,Male,"$25,001 - $50,000",Single (no kids),Current K-12,Democrat,No,No,No,No,Yes,Yes,Public,,Yes,Yes,Yes,No,,Yes,Science,Try first,No,No,No,Yes,Giving,Yes,No,,,No,,Standard hours,No,Happy,Yes,No,No,,A.M.,Yes,Start,Yes,No,Me,No,Yes,No,Yes,No,Mysterious,Yes,No,Tunes,Technology,No,Yes,Yes,,No,Supportive,No,PC,No,Cautious,,Umm...,Yes,Space,No,Online,No,No,Yes,,Grrr people,Yes,No,Yes,No,No,Yes,No,Yes,Yes,,,No,Rent,Pessimist,Mom,No,No,Yes,Yes,Check!,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes
3503,1985,Male,"$50,000 - $74,999",Single (no kids),Bachelor's Degree,Democrat,No,No,No,,No,No,Public,No,Yes,No,No,No,,Yes,,Try first,Yes,No,No,No,Receiving,,No,,,Yes,Hot headed,Odd hours,Yes,Happy,No,Yes,Yes,Yes,P.M.,Yes,Start,Yes,No,Circumstances,No,No,Yes,Yes,No,Mysterious,No,,Tunes,People,,Yes,Yes,Yes,Yes,Supportive,Yes,PC,Yes,Risk-friendly,No,Yes!,No,Space,Yes,In-person,Yes,,Yes,Yes,Yay people!,No,No,,No,,No,Yes,Yes,,,Yes,,Rent,,,,No,,Yes,,Yes,,,Yes,Yes,,,,,
3504,1997,Male,"$75,000 - $100,000",Single (no kids),Current K-12,Democrat,,No,No,No,Yes,Yes,Public,No,Yes,No,Yes,No,Yes,Yes,Science,Try first,No,Yes,Yes,Yes,Giving,No,Yes,Idealist,No,No,Cool headed,Standard hours,No,Happy,Yes,Yes,No,Yes,P.M.,Yes,End,Yes,No,Me,,No,Yes,Yes,No,Mysterious,Yes,No,Tunes,People,Yes,No,Yes,Yes,Yes,Supportive,No,PC,No,Risk-friendly,No,Yes!,No,Space,Yes,In-person,No,No,Yes,Yes,Yay people!,Yes,No,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,Own,Optimist,Mom,No,No,No,Yes,Nope,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes
3506,1985,Male,"$50,000 - $74,999",Married (no kids),Current Undergraduate,Republican,,No,No,Yes,No,No,Public,No,Yes,No,,,,,,,,,Yes,No,Giving,Yes,No,,,No,,Standard hours,,,,,,,,,,,,,,No,Yes,Yes,Yes,TMI,No,Yes,Talk,Technology,Yes,,No,,No,,,,,,,Yes!,No,,Yes,,No,No,Yes,Yes,Yay people!,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,No,Own,Optimist,,No,No,Yes,Yes,,Yes,,,,,No,Yes,,Yes,Yes
3507,1970,Female,"$100,001 - $150,000",Married (w/kids),Bachelor's Degree,Republican,Yes,No,No,Yes,Yes,Yes,Public,No,Yes,No,Yes,Yes,Yes,Yes,Science,Study first,No,No,,No,,Yes,No,Idealist,Yes,Yes,Hot headed,Standard hours,No,Right,Yes,Yes,No,,A.M.,Yes,End,Yes,Yes,Me,No,No,Yes,No,No,TMI,No,Yes,,,No,,,,Yes,Demanding,No,PC,Yes,Cautious,No,Umm...,No,Socialize,No,In-person,Yes,Yes,Yes,No,Yay people!,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Own,Optimist,Mom,No,,,,Check!,Yes,No,No,,,No,Yes,Yes,No,Yes
3508,1986,Male,"under $25,000",Single (no kids),Bachelor's Degree,Republican,No,No,,Yes,No,Yes,Private,No,Yes,No,Yes,Yes,No,Yes,Science,Study first,No,No,Yes,No,Receiving,No,No,Idealist,No,No,Cool headed,Odd hours,No,Happy,Yes,No,No,No,P.M.,No,Start,Yes,No,Me,Yes,Yes,Yes,Yes,No,Mysterious,No,No,Tunes,People,No,No,Yes,No,No,Supportive,No,PC,No,Cautious,No,Yes!,No,Space,Yes,Online,No,Yes,Yes,Yes,Grrr people,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Rent,Optimist,Mom,No,No,Yes,Yes,Check!,Yes,No,No,Yes,No,No,Yes,Yes,No,Yes
3509,1993,Male,"under $25,000",Single (no kids),Current Undergraduate,Democrat,,,,,,,,,,,,,Yes,Yes,Science,,,,,,,,,,,,,Odd hours,,Happy,Yes,No,,Yes,,,,,,,,Yes,Yes,,,,,,,,,,,,,,,,,Risk-friendly,No,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,Rent,,,No,,,,,Yes,,No,,Yes,Yes,,,No,
3510,1975,Female,"$50,000 - $74,999",,Master's Degree,Republican,No,No,No,Yes,Yes,Yes,Public,No,Yes,No,No,Yes,Yes,Yes,Science,Study first,Yes,No,Yes,No,Giving,Yes,Yes,Idealist,No,Yes,Cool headed,Standard hours,Yes,Happy,Yes,Yes,No,No,P.M.,Yes,End,Yes,No,Me,Yes,No,No,Yes,Yes,TMI,No,Yes,Talk,Technology,Yes,Yes,Yes,No,Yes,Supportive,No,PC,No,Risk-friendly,No,Yes!,No,Space,No,In-person,Yes,Yes,Yes,Yes,Yay people!,Yes,No,No,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Own,Optimist,Dad,,Yes,Yes,Yes,Check!,Yes,Yes,No,Yes,Yes,Yes,Only-child,No,Yes,No
3512,1975,Male,"over $150,000",Married (w/kids),Master's Degree,Democrat,,,,,No,Yes,Private,No,,,,,No,,,Try first,No,Yes,Yes,Yes,Giving,No,No,Idealist,Yes,No,Hot headed,Odd hours,No,Happy,No,Yes,Yes,Yes,P.M.,No,End,Yes,Yes,Me,Yes,Yes,No,No,Yes,TMI,Yes,No,Talk,People,Yes,Yes,No,Yes,Yes,Demanding,No,PC,Yes,Risk-friendly,No,Umm...,No,Socialize,No,In-person,Yes,No,Yes,No,Yay people!,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,Own,Optimist,Dad,Yes,Yes,Yes,Yes,Nope,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
3514,1998,Male,,Single (no kids),Current K-12,Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,Standard hours,,,,,,No,,Yes,,,,Me,Yes,,,,,,No,,Tunes,People,No,No,Yes,No,Yes,Supportive,No,PC,,Cautious,No,,No,Space,Yes,In-person,No,No,,Yes,Grrr people,Yes,,,,,Yes,,Yes,Yes,No,No,No,,Pessimist,Mom,No,Yes,No,,,Yes,No,No,,,,Yes,No,No,Yes
3518,1966,Male,"$75,000 - $100,000",Married (no kids),,Democrat,,,No,Yes,No,Yes,Public,No,No,No,Yes,No,No,Yes,Science,Study first,No,No,No,No,Giving,Yes,No,,,,Cool headed,Standard hours,,Happy,No,,,,,,,,,,,No,No,Yes,No,Mysterious,No,No,Talk,Technology,No,No,No,No,Yes,Supportive,No,PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3522,1995,Female,"under $25,000",Single (no kids),Current K-12,Republican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,No,Yes,,Yes,No,No,No,No,Mysterious,No,,,Technology,No,No,Yes,No,No,Supportive,No,PC,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,
3523,NA,Male,,Single (no kids),Master's Degree,Democrat,,,,,,,,,,,,,Yes,,Science,Study first,,,,Yes,Giving,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Umm...,,Space,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3524,1948,Female,"$75,000 - $100,000",Married (no kids),,Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,Supportive,Yes,PC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3525,1993,Male,"under $25,000",Single (no kids),,Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Mysterious,Yes,No,,,No,,Yes,No,,Supportive,Yes,PC,Yes,Risk-friendly,No,Umm...,No,Space,Yes,In-person,No,Yes,Yes,Yes,Grrr people,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,Rent,Optimist,Dad,Yes,No,Yes,Yes,Check!,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Yes
3526,1996,Male,"over $150,000",Single (no kids),Current K-12,Democrat,,,,,,,,,No,No,No,No,Yes,Yes,Science,Study first,,Yes,,No,,Yes,,Idealist,No,No,,,,,,,,,,Yes,,Yes,No,,Yes,No,Yes,Yes,Yes,Mysterious,No,No,Tunes,People,No,,,,,Supportive,No,PC,,,,,,,,,,,Yes,Yes,Yay people!,Yes,,,Yes,,,No,No,No,No,Yes,Yes,,,,,,,,Nope,Yes,No,No,No,No,,,,,Yes
3527,1994,Male,"$50,000 - $74,999",Single (no kids),Current K-12,Republican,,Yes,No,No,Yes,Yes,Public,No,Yes,No,Yes,No,Yes,Yes,Art,Try first,No,Yes,No,No,Receiving,No,Yes,Pragmatist,No,No,Cool headed,Standard hours,Yes,Right,No,No,No,Yes,A.M.,Yes,Start,Yes,Yes,Circumstances,No,Yes,No,Yes,Yes,Mysterious,Yes,No,Tunes,People,No,Yes,Yes,Yes,Yes,Supportive,Yes,PC,No,Risk-friendly,No,Yes!,No,Socialize,Yes,In-person,No,Yes,No,Yes,Grrr people,Yes,No,Yes,No,No,No,Yes,No,Yes,No,No,Yes,Own,Optimist,Dad,Yes,No,Yes,No,Nope,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes
3528,NA,Male,"$100,001 - $150,000",,,Republican,,,,,,,,,,,No,No,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,Yes,,Mysterious,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,,,
3529,1984,Male,"$25,001 - $50,000",Single (no kids),Bachelor's Degree,Democrat,No,Yes,No,Yes,No,No,Public,No,Yes,Yes,No,Yes,No,Yes,Science,Study first,No,No,Yes,Yes,Giving,Yes,No,Pragmatist,Yes,Yes,Cool headed,Standard hours,No,Happy,No,Yes,Yes,No,P.M.,No,Start,Yes,Yes,Circumstances,Yes,No,Yes,Yes,No,Mysterious,No,Yes,Tunes,Technology,Yes,Yes,Yes,Yes,Yes,Supportive,No,Mac,Yes,Cautious,No,Umm...,No,Socialize,Yes,In-person,Yes,No,Yes,No,Grrr people,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Rent,Pessimist,Mom,No,Yes,No,Yes,Nope,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No
